registry,file,publisher,rule_id,category,severity,detection,threat_actor_account
OpenClaw,hightower6eu/yahoo-finance-6icpt/SKILL.md,hightower6eu,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,hightower6eu/yahoo-finance-7txap/SKILL.md,hightower6eu,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,hightower6eu/yahoo-finance-bzrvt/SKILL.md,hightower6eu,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,hightower6eu/yahoo-finance-cv8ev/SKILL.md,hightower6eu,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,hightower6eu/yahoo-finance-eqosk/SKILL.md,hightower6eu,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,hightower6eu/yahoo-finance-ijybk/SKILL.md,hightower6eu,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,hightower6eu/yahoo-finance-jdlqs/SKILL.md,hightower6eu,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,hightower6eu/yahoo-finance-jzgua/SKILL.md,hightower6eu,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,hightower6eu/yahoo-finance-kmhxs/SKILL.md,hightower6eu,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,hightower6eu/yahoo-finance-m16op/SKILL.md,hightower6eu,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,hightower6eu/yahoo-finance-mb9wu/SKILL.md,hightower6eu,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,hightower6eu/yahoo-finance-mz1nt/SKILL.md,hightower6eu,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,hightower6eu/yahoo-finance-om4g4/SKILL.md,hightower6eu,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,hightower6eu/yahoo-finance-saosh/SKILL.md,hightower6eu,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,hightower6eu/yahoo-finance-tqxkb/SKILL.md,hightower6eu,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,hightower6eu/yahoo-finance-uelhr/SKILL.md,hightower6eu,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,hightower6eu/yahoo-finance-w3wo2/SKILL.md,hightower6eu,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,hightower6eu/yahoo-finance-wcr6j/SKILL.md,hightower6eu,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,hightower6eu/yahoo-finance-xsnez/SKILL.md,hightower6eu,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,hightower6eu/yahoo-finance-y7mbx/SKILL.md,hightower6eu,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,hightower6eu/yahoo-finance-ztbyq/SKILL.md,hightower6eu,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,hightower6eu/youtube-summarize-11y0i/SKILL.md,hightower6eu,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,hightower6eu/youtube-summarize-35o20/SKILL.md,hightower6eu,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,hightower6eu/youtube-summarize-3hazy/SKILL.md,hightower6eu,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,hightower6eu/youtube-summarize-3luwa/SKILL.md,hightower6eu,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,hightower6eu/youtube-summarize-5oixh/SKILL.md,hightower6eu,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,hightower6eu/youtube-summarize-7vnwu/SKILL.md,hightower6eu,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,hightower6eu/youtube-summarize-8edua/SKILL.md,hightower6eu,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,hightower6eu/youtube-summarize-beqh9/SKILL.md,hightower6eu,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,hightower6eu/youtube-summarize-ebw5x/SKILL.md,hightower6eu,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,hightower6eu/youtube-summarize-gctcr/SKILL.md,hightower6eu,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,hightower6eu/youtube-summarize-genms/SKILL.md,hightower6eu,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,hightower6eu/youtube-summarize-hr5oh/SKILL.md,hightower6eu,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,hightower6eu/youtube-summarize-iagv2/SKILL.md,hightower6eu,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,hightower6eu/youtube-summarize-ib7el/SKILL.md,hightower6eu,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,hightower6eu/youtube-summarize-ietsw/SKILL.md,hightower6eu,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,hightower6eu/youtube-summarize-k67rk/SKILL.md,hightower6eu,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,hightower6eu/youtube-summarize-kodxd/SKILL.md,hightower6eu,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,hightower6eu/youtube-summarize-l4hjv/SKILL.md,hightower6eu,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,hightower6eu/youtube-summarize-l8nmj/SKILL.md,hightower6eu,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,hightower6eu/youtube-summarize-lh9rq/SKILL.md,hightower6eu,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,hightower6eu/youtube-summarize-mnoqm/SKILL.md,hightower6eu,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,hightower6eu/youtube-summarize-mxmlp/SKILL.md,hightower6eu,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,hightower6eu/youtube-summarize-noyux/SKILL.md,hightower6eu,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,hightower6eu/youtube-summarize-ohxkm/SKILL.md,hightower6eu,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,hightower6eu/youtube-summarize-ppfxa/SKILL.md,hightower6eu,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,hightower6eu/youtube-summarize-r5ajr/SKILL.md,hightower6eu,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,hightower6eu/youtube-summarize-tvtrh/SKILL.md,hightower6eu,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,hightower6eu/youtube-summarize-umait/SKILL.md,hightower6eu,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,hightower6eu/youtube-summarize-z7kli/SKILL.md,hightower6eu,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,hightower6eu/youtube-summarize-zserr/SKILL.md,hightower6eu,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,hightower6eu/youtube-summarize-zwl3z/SKILL.md,hightower6eu,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,hightower6eu/youtube-thumbnail-grabber-2dp6g/SKILL.md,hightower6eu,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,hightower6eu/youtube-thumbnail-grabber-2vx4b/SKILL.md,hightower6eu,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,hightower6eu/youtube-thumbnail-grabber-bg45o/SKILL.md,hightower6eu,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,hightower6eu/youtube-thumbnail-grabber-h67cl/SKILL.md,hightower6eu,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,hightower6eu/youtube-thumbnail-grabber-jes1t/SKILL.md,hightower6eu,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,hightower6eu/youtube-thumbnail-grabber-jwnwx/SKILL.md,hightower6eu,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,hightower6eu/youtube-thumbnail-grabber-ktwoe/SKILL.md,hightower6eu,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,hightower6eu/youtube-thumbnail-grabber-mgaww/SKILL.md,hightower6eu,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,hightower6eu/youtube-thumbnail-grabber-qvizx/SKILL.md,hightower6eu,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,hightower6eu/youtube-thumbnail-grabber-rzncj/SKILL.md,hightower6eu,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,hightower6eu/youtube-thumbnail-grabber-sq374/SKILL.md,hightower6eu,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,hightower6eu/youtube-thumbnail-grabber-tzilx/SKILL.md,hightower6eu,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,hightower6eu/youtube-thumbnail-grabber-w7har/SKILL.md,hightower6eu,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,hightower6eu/youtube-video-downloader-5qfuw/SKILL.md,hightower6eu,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,hightower6eu/youtube-video-downloader-9br7p/SKILL.md,hightower6eu,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,hightower6eu/youtube-video-downloader-9kscv/SKILL.md,hightower6eu,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,hightower6eu/youtube-video-downloader-cjmxp/SKILL.md,hightower6eu,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,hightower6eu/youtube-video-downloader-fnkxw/SKILL.md,hightower6eu,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,hightower6eu/youtube-video-downloader-hvzyq/SKILL.md,hightower6eu,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,hightower6eu/youtube-video-downloader-jobxc/SKILL.md,hightower6eu,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,hightower6eu/youtube-video-downloader-kcbjr/SKILL.md,hightower6eu,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,hightower6eu/youtube-video-downloader-pydzq/SKILL.md,hightower6eu,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,hightower6eu/youtube-video-downloader-tnot1/SKILL.md,hightower6eu,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,hightower6eu/youtube-video-downloader-vsmhd/SKILL.md,hightower6eu,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,hightower6eu/youtube-video-downloader-wibsd/SKILL.md,hightower6eu,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,hightower6eu/youtube-video-downloader-xx9sy/SKILL.md,hightower6eu,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,hisxo/timer/SKILL.md,hisxo,ATR-2026-00163,prompt-injection,high,Hidden Override Instructions in Skill Content,
OpenClaw,hit-cxf/aigc-director/SKILL.md,hit-cxf,ATR-2026-00162,context-exfiltration,critical,Credential Access with Exfiltration in Skill Instructions,
OpenClaw,hlongvu/v0-cli/SKILL.md,hlongvu,ATR-2026-00120,skill-compromise,critical,SKILL.md Prompt Injection,
OpenClaw,hongping-zh/green-vault/SKILL.md,hongping-zh,ATR-2026-00150,context-exfiltration,critical,Credential Data Leaked in Tool Response,
OpenClaw,hsooooo/korea-metropolitan-bus-alerts/SKILL.md,hsooooo,ATR-2026-00097,prompt-injection,critical,CJK Prompt Injection - Expanded Chinese/Japanese/Korean Patterns,
OpenClaw,huamu668/huamu668-openclaw-security/SKILL.md,huamu668,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,huamu668/performance-ecc/SKILL.md,huamu668,ATR-2026-00120,skill-compromise,critical,SKILL.md Prompt Injection,
OpenClaw,hubstudio-max/hubstudio/SKILL.md,hubstudio-max,ATR-2026-00127,skill-compromise,medium,Subcommand Overflow Bypass,
OpenClaw,huifer/wellally-health-skills/skills/fall/SKILL.md,huifer,ATR-2026-00119,agent-manipulation,high,Social Engineering Attack via Agent Output,
OpenClaw,huifer/wellally-health-skills/skills/postpartum/SKILL.md,huifer,ATR-2026-00119,agent-manipulation,high,Social Engineering Attack via Agent Output,
OpenClaw,hulk-yin/skill-creator-usm/SKILL.md,hulk-yin,ATR-2026-00163,prompt-injection,high,Hidden Override Instructions in Skill Content,
OpenClaw,iammatthias/pinata-erc-8004/SKILL.md,iammatthias,ATR-2026-00163,prompt-injection,high,Hidden Override Instructions in Skill Content,
OpenClaw,ikchain/fabrik-codek/SKILL.md,ikchain,ATR-2026-00163,prompt-injection,high,Hidden Override Instructions in Skill Content,
OpenClaw,imagine-anything/social-media/SKILL.md,imagine-anything,ATR-2026-00150,context-exfiltration,critical,Credential Data Leaked in Tool Response,
OpenClaw,imjoey/ovirt-mcp/SKILL.md,imjoey,ATR-2026-00127,skill-compromise,medium,Subcommand Overflow Bypass,
OpenClaw,impa365/setuporion-byimpa/SKILL.md,impa365,ATR-2026-00135,skill-compromise,critical,Data Exfiltration URL in Skill Instructions,
OpenClaw,ipythoning/wordpress-trade-site/SKILL.md,ipythoning,ATR-2026-00149,skill-compromise,critical,Skill Data Exfiltration via Compound Patterns,
OpenClaw,iqbalnaveliano/agent-browser-zd1dook9mtfz/SKILL.md,iqbalnaveliano,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,iqbalnaveliano/bird-su/SKILL.md,iqbalnaveliano,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,ironiclawdoctor-design/fiesta-agents/SKILL.md,ironiclawdoctor-design,ATR-2026-00052,excessive-autonomy,high,Cascading Failure Detection in Agent Pipelines,
OpenClaw,isgaoyun/football-pilgrimage/SKILL.md,isgaoyun,ATR-2026-00041,privilege-escalation,medium,Agent Scope Creep Detection,
OpenClaw,iterdimensionaltv1/moltuniversity/SKILL.md,iterdimensionaltv1,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,ivangdavila/cypress/SKILL.md,ivangdavila,ATR-2026-00052,excessive-autonomy,high,Cascading Failure Detection in Agent Pipelines,
OpenClaw,ivangdavila/ffmpeg/SKILL.md,ivangdavila,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,ivangdavila/listen/SKILL.md,ivangdavila,ATR-2026-00120,skill-compromise,critical,SKILL.md Prompt Injection,
OpenClaw,ivangdavila/macos/SKILL.md,ivangdavila,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,ivangdavila/open-router/SKILL.md,ivangdavila,ATR-2026-00052,excessive-autonomy,high,Cascading Failure Detection in Agent Pipelines,
OpenClaw,ivangdavila/outreach/SKILL.md,ivangdavila,ATR-2026-00120,skill-compromise,critical,SKILL.md Prompt Injection,
OpenClaw,ivangdavila/sysadmin/SKILL.md,ivangdavila,ATR-2026-00052,excessive-autonomy,high,Cascading Failure Detection in Agent Pipelines,
OpenClaw,ivangdavila/triage/SKILL.md,ivangdavila,ATR-2026-00120,skill-compromise,critical,SKILL.md Prompt Injection,
OpenClaw,ivangdavila/vibe-coding/SKILL.md,ivangdavila,ATR-2026-00052,excessive-autonomy,high,Cascading Failure Detection in Agent Pipelines,
OpenClaw,jackwener/tg-cli/SKILL.md,jackwener,ATR-2026-00163,prompt-injection,high,Hidden Override Instructions in Skill Content,
OpenClaw,jacobthejacobs/task-scheduler/SKILL.md,jacobthejacobs,ATR-2026-00163,prompt-injection,high,Hidden Override Instructions in Skill Content,
OpenClaw,jakeaaronson/chairsync/SKILL.md,jakeaaronson,ATR-2026-00105,tool-poisoning,high,Silent Action Concealment Instructions in Tool Descriptions,
OpenClaw,jalehman/claude-team/SKILL.md,jalehman,ATR-2026-00149,skill-compromise,critical,Skill Data Exfiltration via Compound Patterns,
OpenClaw,jamesouttake/skill-guard/SKILL.md,jamesouttake,ATR-2026-00128,skill-compromise,critical,Hidden Payload in HTML Comment,
OpenClaw,jamesouttake/skill-guard/SKILL.md,jamesouttake,ATR-2026-00120,skill-compromise,critical,SKILL.md Prompt Injection,
OpenClaw,jamespatrickthom2003-star/employee-handbook-generator/SKILL.md,jamespatrickthom2003-star,ATR-2026-00119,agent-manipulation,high,Social Engineering Attack via Agent Output,
OpenClaw,jaredforreal/glm-master-skill/SKILL.md,jaredforreal,ATR-2026-00135,skill-compromise,critical,Data Exfiltration URL in Skill Instructions,
OpenClaw,jasonyuezhang/propel-code-review-smoke-1773429953/SKILL.md,jasonyuezhang,ATR-2026-00163,prompt-injection,high,Hidden Override Instructions in Skill Content,
OpenClaw,jchopard69/marketing-skills/references/email-sequence/SKILL.md,jchopard69,ATR-2026-00119,agent-manipulation,high,Social Engineering Attack via Agent Output,
OpenClaw,jcools1977/dream-state/SKILL.md,jcools1977,ATR-2026-00052,excessive-autonomy,high,Cascading Failure Detection in Agent Pipelines,
OpenClaw,jd-delatorre/lieutenant/SKILL.md,jd-delatorre,ATR-2026-00120,skill-compromise,critical,SKILL.md Prompt Injection,
OpenClaw,jeffjhunter/openclaw-cost-optimizer/SKILL.md,jeffjhunter,ATR-2026-00163,prompt-injection,high,Hidden Override Instructions in Skill Content,
OpenClaw,jiafar/oauth-disguise/SKILL.md,jiafar,ATR-2026-00150,context-exfiltration,critical,Credential Data Leaked in Tool Response,
OpenClaw,jiema123/fangcloud-ai/SKILL.md,jiema123,ATR-2026-00097,prompt-injection,critical,CJK Prompt Injection - Expanded Chinese/Japanese/Korean Patterns,
OpenClaw,jimihford/openclaw-bitwarden/SKILL.md,jimihford,ATR-2026-00135,skill-compromise,critical,Data Exfiltration URL in Skill Instructions,
OpenClaw,jjjohny228/reelclaw/SKILL.md,jjjohny228,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,jkahn-tr/openclaw-security-scanner/SKILL.md,jkahn-tr,ATR-2026-00119,agent-manipulation,high,Social Engineering Attack via Agent Output,
OpenClaw,jkc3080/cognitive-bullwhip/SKILL.md,jkc3080,ATR-2026-00052,excessive-autonomy,high,Cascading Failure Detection in Agent Pipelines,
OpenClaw,joansongjr/clawaimail/SKILL.md,joansongjr,ATR-2026-00135,skill-compromise,critical,Data Exfiltration URL in Skill Instructions,
OpenClaw,joeysome/subscription-sentinel/SKILL.md,joeysome,ATR-2026-00119,agent-manipulation,high,Social Engineering Attack via Agent Output,
OpenClaw,johnixr/agentsocial/SKILL.md,johnixr,ATR-2026-00163,prompt-injection,high,Hidden Override Instructions in Skill Content,
OpenClaw,johnixr/agentsocial/SKILL.md,johnixr,ATR-2026-00105,tool-poisoning,high,Silent Action Concealment Instructions in Tool Descriptions,
OpenClaw,johnmalek312/mobile-run/SKILL.md,johnmalek312,ATR-2026-00135,skill-compromise,critical,Data Exfiltration URL in Skill Instructions,
